Entity,Code,Year,"Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 15-19 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 20-24 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 25-29 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 30-34 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 35-39 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 40-44 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 45-49 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 50-54 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 55-59 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 60-64 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 65-69 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 70-74 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 75-79 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 80-84 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: over 85 years"
Puerto Rico,PRI,2016,3.1534371,5.4737034,7.534482,6.144277,4.079838,7.6948843,8.868865,6.4916396,8.554646,8.90581,6.358014,10.80536,4.956433,15.801419,4.183284
Puerto Rico,PRI,2017,3.401972,6.537032,6.0853777,6.539597,6.187854,8.833963,10.011832,8.39752,16.345997,8.741832,14.154615,15.275974,14.52236,15.495795,9.516818
Puerto Rico,PRI,2021,3.0915406,8.627212,8.316469,8.463652,10.019508,10.477622,8.033136,7.688944,8.976213,4.6053004,10.288502,7.7044077,11.721955,6.2721877,11.049859
Qatar,QAT,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,QAT,2001,0,4.5526977,1.5839577,6.6644454,6.5875287,5.067396,16.137709,4.7824006,0,0,0,0,0,0,0
Qatar,QAT,2004,2.1533625,1.5490427,3.4330049,2.122016,5.9326057,6.7107787,1.6624551,8.379654,0,0,0,0,0,0,0
Qatar,QAT,2005,0,10.015022,2.929087,2.64903,1.0129044,2.3539937,0,0,4.1066074,0,0,0,0,0,0
Qatar,QAT,2006,1.4043958,2.722743,2.9991302,3.5610254,5.024284,1.0610642,4.0886416,8.843688,3.9734573,0,0,0,0,139.47002,0
Qatar,QAT,2007,0,4.7204485,3.9996114,4.6050587,4.689018,3.5940197,3.6991825,1.9767534,3.7012362,16.419014,0,0,0,0,0
Qatar,QAT,2008,0,0.55652016,2.6474755,3.7894218,5.906326,2.2227821,2.1591277,1.7309123,3.3787208,0,0,0,0,0,0
Qatar,QAT,2009,1.3315402,4.5117984,4.6266966,1.5917168,2.650762,1.83364,5.5791636,0,3.0465512,0,19.860973,0,0,0,0
Qatar,QAT,2010,3.2530904,2.9265294,4.270545,2.3779597,1.5048909,4.6047816,1.5926864,4.020801,0,0,0,0,0,0,0
Qatar,QAT,2011,1.1508672,4.3832736,3.7251313,0.9407721,2.5162568,4.2872453,2.9005265,1.2060252,2.3578234,0,15.3586235,0,0,0,0
Qatar,QAT,2012,0.9448224,2.4311283,2.6932473,2.0175352,3.8282573,2.2460604,0.673446,1.1032656,2.0809488,0,0,0,0,0,0
Qatar,QAT,2013,0,3.0977855,1.7608911,2.3945467,2.7008686,0.85675853,0.63680476,2.0410037,0,0,0,0,0,0,0
Qatar,QAT,2014,0.907614,4.5656543,1.8777404,1.9815763,1.9453739,2.887765,3.6590052,3.8113751,0,3.517535,15.593326,0,0,0,0
Qatar,QAT,2015,4.9917636,3.835091,3.3241954,1.6208619,2.4555168,3.5975537,4.114839,3.598352,1.5938287,0,0,0,0,0,0
Qatar,QAT,2016,0.90105516,4.4826465,2.0094445,3.19448,2.3922157,3.878615,4.914998,2.4859955,2.8594713,0,0,0,0,0,0
Qatar,QAT,2017,0,4.4351473,4.2479267,1.1195902,0.8829398,1.9226555,2.5773594,0.7708852,2.5943365,4.970426,0,0,0,0,0
Qatar,QAT,2019,0,4.3459196,3.000287,4.0036497,1.4505241,2.7246366,1.9418136,1.355537,1.0962749,0,0,0,0,0,0
Qatar,QAT,2020,0,4.63273,2.2920105,3.433289,3.7034082,3.529467,4.8355665,3.8559916,1.0146413,0,3.590922,0,12.57071,,
Qatar,QAT,2021,0,5.1031475,3.0786688,2.8287287,3.524038,2.3054843,2.870676,1.2156503,0.9242828,1.6586773,0,0,0,,
Reunion,REU,2001,10.62796,11.770047,23.102898,23.246803,26.177204,20.343998,20.668274,22.400717,24.386278,0,16.783216,7.6687117,10.054294,0,0
Reunion,REU,2002,5.8906693,9.955697,16.245193,20.984665,15.205425,24.739353,10.922277,23.599516,19.688139,23.381968,21.980438,7.338372,39.98001,15.9718895,43.7541
Reunion,REU,2003,11.426939,11.384891,12.693117,23.812763,22.724518,42.368572,18.873465,18.97739,15.163002,18.213278,21.60644,13.994822,9.984026,0,0
Reunion,REU,2004,4.176819,7.919036,19.876764,19.739439,12.212995,21.289837,20.19223,15.048154,21.620842,4.425562,15.884783,13.408421,9.884353,0,0
Reunion,REU,2005,5.4770513,7.6735373,16.107382,20.645645,20.268164,19.179132,23.307306,16.439257,13.504845,12.866701,10.341262,12.941633,38.50597,13.421018,0
Reunion,REU,2006,4.1708374,13.926715,7.154867,15.165014,20.554985,10.897825,31.735956,13.480722,28.18401,36.903397,4.995504,6.2695923,9.303191,39.68779,17.274141
Reunion,REU,2007,4.2280316,9.310554,9.022339,17.14449,24.345116,15.193181,21.414423,19.555864,14.455462,23.500843,14.399539,24.240955,8.86918,39.75616,0
Reunion,REU,2008,9.958601,9.273857,14.6937275,26.824034,10.076582,7.4451294,28.948488,19.0098,16.066837,14.913131,27.56593,17.494751,8.399126,13.315579,0
Reunion,REU,2009,8.567267,9.206125,15.0215,13.6012125,17.391909,10.301844,24.453066,24.576567,22.584692,24.673082,4.3884673,33.498966,23.877747,26.409613,0
Reunion,REU,2010,9.992149,9.135897,15.307197,13.963138,17.95719,16.18123,10.988321,17.748678,14.307175,13.236267,8.372404,26.62265,7.5562944,12.820513,27.173914
Reunion,REU,2011,7.352725,5.1733055,18.76419,14.786474,8.514334,9.323575,15.485629,19.128689,6.6557956,8.955758,16.192366,15.543236,7.2626915,34.516483,13.56576
Reunion,REU,2012,8.984995,9.547451,11.150344,15.667228,10.960305,15.542431,21.158903,10.811785,13.087863,14.318442,15.596366,29.841839,0,11.388225,0
Reunion,REU,2013,6.0449443,8.1686,11.199044,21.67018,12.680241,20.884876,26.960638,6.9272466,10.556095,21.205534,7.4677024,19.23077,19.592476,21.172983,12.014898
Reunion,REU,2014,4.511482,6.667111,17.13633,11.987054,19.722097,16.462803,10.4671335,11.733745,22.46411,9.884598,14.133777,9.2687,12.484394,0,11.623852
Reunion,REU,2015,2.9604192,8.417084,17.676172,18.36922,14.281379,16.640873,25.541634,19.61329,17.720722,25.624302,9.907203,13.332149,5.9705057,0,0
Reunion,REU,2016,8.808633,9.978878,11.610581,6.1638346,18.206646,8.477737,22.834873,15.97291,13.34757,9.00698,15.586521,17.22282,5.8217382,17.614937,10.359474
Romania,ROU,1989,5.613262,9.010485,10.524858,13.877232,13.845519,17.862503,19.916225,17.037191,16.751158,15.496809,18.104816,15.365187,20.126724,24.954128,25.833334
Romania,ROU,1990,5.4804726,7.2438073,7.3866897,9.600187,11.686726,10.507272,17.37097,14.8528595,14.997045,14.926598,16.201345,13.311489,15.721505,16.99115,22.816679
Romania,ROU,1991,4.348979,5.8392763,8.407738,10.716678,12.119472,11.856926,16.29345,15.982565,15.880051,16.10018,16.653605,16.368767,18,17.358747,25.60241
Romania,ROU,1992,4.998969,9.887487,8.911123,14.993697,14.284882,16.054457,19.001774,20.971556,18.181818,17.418526,20.815264,19.97337,20.641687,21.619877,27.416039
Romania,ROU,1993,4.940014,8.369548,11.199073,14.2626295,15.111733,19.297165,21.852495,24.200031,20.183352,17.393394,19.351168,18.426647,15.180265,20.543615,28.018679
Romania,ROU,1994,4.222591,10.762777,11.031119,14.726456,17.082478,20.65809,21.795172,23.40604,21.44019,16.947792,17.929222,17.675138,20.414114,22.397476,25
Romania,ROU,1995,5.296664,9.221649,11.231125,13.72068,17.674133,19.373705,23.122644,25.450031,18.86092,18.705153,15.041782,15.361744,14.269726,16.434893,19.030079
Romania,ROU,1996,4.9189663,9.433456,9.001678,13.323759,16.73506,20.784384,24.83831,23.858093,19.506866,16.925928,17.704012,18.960173,16.68806,15.104703,24.301336
Romania,ROU,1997,4.8736076,8.518596,10.327107,15.929625,19.239857,19.589106,22.686567,23.78216,20.663847,19.159256,14.960773,16.393442,17.457476,16.393442,19.733025
Romania,ROU,1998,4.2165627,7.862433,11.080935,11.75779,17.240147,23.139013,22.80836,23.4815,22.212692,16.983421,15.111516,17.144173,19.743147,14.773777,16.282988
Romania,ROU,1999,5.3472795,7.6305017,10.709505,10.657717,15.730337,18.571943,20.761467,21.565104,21.72941,15.606049,16.96616,19.795221,17.002628,23.073147,19.068985
Romania,ROU,2000,5.4158144,6.6479163,10.958601,12.190476,14.8615,20.253323,22.985619,20.945179,24.415535,17.901985,17.89791,17.156313,15.886288,21.907804,19.845646
Romania,ROU,2001,4.74293,7.221297,9.704284,11.666693,16.963747,20.124327,21.81317,22.271349,18.245825,17.317766,16.826105,14.922222,14.523377,15.862751,20.845657
Romania,ROU,2002,4.676112,9.071998,10.267545,13.052779,18.621256,21.574354,24.136723,27.269108,24.30145,18.531883,18.694292,18.757853,20.942675,14.331524,17.599758
Romania,ROU,2003,4.062664,7.8700366,9.833864,11.942123,16.185766,21.1518,25.086493,22.186861,22.439331,22.019476,17.375938,18.874298,15.845916,17.846594,15.132131
Romania,ROU,2004,4.974342,6.907369,7.261426,13.567217,13.895257,19.28174,21.022972,21.481712,21.048126,21.445505,18.720509,16.98113,15.166138,17.705582,13.920597
Romania,ROU,2005,4.34174,6.55129,7.502678,11.258424,11.4107485,16.881031,21.437872,23.31864,19.085829,21.986738,18.628912,14.3264265,15.787693,19.243362,18.697855
Romania,ROU,2006,5.2025766,6.1267805,7.926982,11.305997,14.017044,18.278654,21.591602,23.549112,20.530182,20.36216,16.992582,20.365149,15.829175,17.132044,15.06006
Romania,ROU,2007,5.05893,4.999613,7.46832,9.618086,12.69998,15.747717,18.38098,20.721617,17.125767,18.79348,16.83153,16.663454,14.766173,17.102915,18.551964
Romania,ROU,2008,5.6709824,7.2690396,6.7861786,9.070398,11.848925,15.253716,17.698362,20.126038,18.70317,17.586409,18.156054,17.652843,17.301458,15.583382,16.498186
Romania,ROU,2009,5.733387,7.313658,8.538482,9.463403,11.97786,18.302757,20.50133,20.608946,19.6955,16.255377,17.535429,16.788418,14.184498,15.166434,21.59966
Romania,ROU,2010,6.378317,8.015292,7.199317,10.320552,14.067116,18.51755,21.270685,22.256134,23.621487,18.054394,18.684944,18.11532,13.833563,15.640052,19.603415
Romania,ROU,2011,6.223481,8.696181,6.8541603,8.728481,13.395431,14.205686,19.86026,20.859245,20.427801,17.769306,18.702055,15.778254,13.660878,13.717604,18.016647
Romania,ROU,2012,5.8349495,9.06914,10.176161,10.096346,14.289687,16.978962,21.126657,20.223158,19.871237,17.51315,15.356112,17.35895,12.16299,13.797027,14.60291
Romania,ROU,2013,5.2318106,8.026176,9.060526,9.967235,12.5575,14.639802,20.33264,20.43435,19.057507,18.372932,16.674915,16.656221,12.883155,13.268538,17.671328
Romania,ROU,2014,4.517507,7.7517376,8.57723,9.3598585,9.268235,11.952918,17.367249,18.395222,19.564634,15.664372,15.816432,17.587713,15.15434,13.922244,15.587324
Romania,ROU,2015,5.5432167,7.062716,8.68557,7.7018857,11.153799,14.141778,15.730691,18.343634,18.37738,16.848064,15.241765,15.87941,15.056759,14.1980915,21.91442
Romania,ROU,2016,3.9832,5.9217205,5.8883924,6.4660945,10.069049,12.197196,12.938508,16.497551,17.202929,17.100788,13.8815975,15.804309,14.259644,15.392827,14.684457
Romania,ROU,2017,5.0731664,5.687147,6.5590763,8.206321,7.1419096,10.730709,16.154428,16.618479,16.91507,14.260845,13.8132925,14.075694,15.064008,13.3608675,12.102808
Romania,ROU,2018,4.8786182,4.502203,6.1646423,6.816842,9.270319,11.635581,15.268497,17.024826,13.670754,15.391158,15.203091,15.926241,14.585721,15.529849,15.011693
Romania,ROU,2019,4.1698427,7.2334666,6.5069323,6.3106713,9.001758,8.989997,12.107137,12.255126,15.422012,15.921007,12.866882,12.294203,16.273241,11.295735,11.863773
Russia,RUS,1980,14.257505,31.809374,42.881634,46.36303,56.79718,55.633736,61.99988,60.675125,42.70773,39.148487,40.41464,41.057995,42.671684,47.54305,53.310406
Russia,RUS,1981,13.697998,29.153109,41.566017,45.032402,51.433903,56.040215,60.682312,63.52704,43.45439,40.71647,41.08285,40.23789,41.31986,51.575024,62.192204
Russia,RUS,1982,13.888482,30.51007,43.310383,46.393356,49.0834,57.03736,59.469215,63.992813,47.019146,39.635563,41.710808,41.754322,44.312454,48.04827,54.235893
Russia,RUS,1985,12.539151,25.296368,35.988197,40.014877,41.10955,52.44833,54.101574,59.36118,50.579216,33.389263,37.949284,39.28477,43.109753,48.61593,55.768467
Russia,RUS,1986,10.66695,18.44698,24.82939,26.13923,28.47279,34.02035,37.89621,39.095818,39.592346,29.798883,31.586395,35.636547,45.350376,47.424564,61.265823
Russia,RUS,1987,10.169633,17.331617,24.858402,26.969345,29.876472,32.518177,38.36686,37.97319,39.51476,30.715244,33.0037,40.393864,45.49704,52.49189,63.073948
Russia,RUS,1988,12.600694,17.99892,25.25205,30.143612,30.693506,32.34382,41.780643,38.435028,39.42791,33.570004,33.085064,39.201324,46.857975,56.810993,62.890175
Russia,RUS,1989,12.532201,20.154078,27.950764,32.871864,35.14047,35.910805,42.284164,41.54088,41.57611,35.30643,31.711765,39.876156,46.32418,54.70972,57.325542
Russia,RUS,1990,15.071479,20.788275,28.547546,34.213047,35.980137,37.686203,44.223236,41.35959,39.372017,38.28824,32.423855,40.610207,44.895195,49.861053,53.64383
Russia,RUS,1991,15.490417,21.356995,29.521095,34.801804,37.195385,36.983036,41.63093,42.252983,38.748466,37.948334,32.41187,38.38818,43.450066,46.252567,51.978737
Russia,RUS,1992,16.242369,25.589527,34.074116,41.79444,43.48563,45.88394,48.167164,54.546383,47.38832,44.633656,34.95501,36.564823,42.49111,44.38437,48.897232
Russia,RUS,1993,20.130363,31.245497,42.400517,50.50513,55.05519,58.309166,60.41568,70.11639,59.011295,50.41187,43.012733,39.321068,45.854156,49.592327,49.59208
Russia,RUS,1994,22.394682,37.336277,48.74121,56.578938,60.6613,64.031975,66.022964,75.332565,61.673912,54.549656,48.91832,39.646126,45.57464,52.574345,51.92136
Russia,RUS,1995,23.232445,41.62575,47.996616,55.31263,58.517433,63.113163,64.59893,71.70687,58.698193,50.942715,49.978916,38.163017,43.44084,50.681797,52.240738
Russia,RUS,1996,21.747551,41.882286,47.126087,53.28857,54.731373,58.977257,60.33663,63.85524,53.747955,47.925327,49.744442,36.048923,41.240513,49.60097,52.0169
Russia,RUS,1997,21.96212,41.28884,44.023598,48.196594,50.619713,52.82863,54.97129,56.58542,53.0747,44.265003,52.24649,40.308796,43.632168,50.90989,47.7579
Russia,RUS,1998,21.42223,40.297077,41.120647,45.15013,46.955563,49.44269,51.539692,49.42127,51.127743,40.63135,46.538387,39.91776,38.754505,48.35165,51.7672
Russia,RUS,1999,21.984392,43.819305,45.7677,47.37823,50.74029,55.25785,57.938953,56.862694,56.764545,45.137188,53.560406,47.76879,39.400135,46.1393,53.696213
Russia,RUS,2000,23.165863,45.31665,49.01849,49.4133,49.411182,53.95805,56.970875,57.52755,52.38864,42.84104,47.89413,47.37813,35.574318,44.676727,52.772762
Russia,RUS,2001,24.221336,47.18014,51.662437,48.898766,50.667957,52.867622,57.6613,56.314796,50.94871,42.543175,46.701492,45.591434,36.068348,44.098434,47.63803
Russia,RUS,2002,23.630936,44.223587,49.625355,48.162262,49.66399,52.8397,54.092686,50.7542,46.26377,42.897778,42.944794,48.78176,37.612305,40.3997,50.643482
Russia,RUS,2003,21.041727,38.331535,45.479107,43.491497,44.440357,48.035095,50.788246,50.753002,43.974857,40.43493,38.601963,45.232933,41.347687,40.666115,51.545086
Russia,RUS,2004,20.19313,36.161217,43.677795,42.133972,43.96257,45.45239,47.67498,46.43285,39.630318,36.476925,36.405006,43.33764,41.345047,37.99903,49.18582
Russia,RUS,2005,19.611914,34.80876,41.7408,41.069855,39.290913,42.48556,42.49243,43.141193,37.338997,33.006935,33.53442,39.13095,40.356293,35.070415,41.55993
Russia,RUS,2006,19.203169,31.807983,40.604336,39.04115,35.536663,38.147842,39.410244,37.631466,32.37503,29.371128,32.840244,35.19981,43.009716,33.40807,46.710392
Russia,RUS,2007,20.014515,32.042316,39.45221,38.863155,36.09297,35.43564,36.026066,35.69279,30.161154,26.119493,31.52251,33.93811,39.322136,36.54726,43.75828
Russia,RUS,2008,20.372095,29.964596,35.013256,35.422962,33.074493,32.668564,32.905983,32.76624,28.032038,24.140215,30.357111,30.962406,39.47012,36.2464,41.642292
Russia,RUS,2009,19.688448,29.98951,35.038834,37.134315,33.49013,32.11744,32.18541,32.407413,27.775383,21.910349,27.648853,28.669199,34.491444,35.301468,34.42726
Russia,RUS,2010,16.118877,27.134945,31.947508,32.808453,29.898726,28.313488,28.771,28.068138,24.610832,19.269909,22.507853,26.317354,31.72209,34.191334,33.5023
Russia,RUS,2011,16.195202,25.497126,29.260359,29.756962,27.438757,25.302975,27.64251,25.175838,22.753994,18.9344,20.310347,24.196175,30.393963,33.884613,35.97065
Russia,RUS,2012,14.515956,25.205524,27.254446,28.821629,27.103333,25.488052,23.947035,23.924982,21.750921,18.219402,18.565054,24.526108,27.154488,35.47984,33.527557
Russia,RUS,2013,12.418877,23.10316,26.708582,28.50479,27.599766,24.614813,24.610529,23.686401,20.508091,16.996956,17.218225,25.437675,25.682152,32.573597,33.15067
Russia,RUS,2014,11.142964,19.135757,23.351068,26.696617,26.166628,23.206476,22.122784,20.618399,20.279694,17.325783,20.098215,18.878765,28.16902,28.10271,37.689495
Russia,RUS,2015,10.147611,18.243404,21.108917,25.354029,25.69337,22.299032,21.76376,20.663061,18.902563,17.076088,16.492449,19.18141,23.75577,26.569038,30.207426
Russia,RUS,2016,9.416287,15.645145,20.05387,22.074745,23.338392,20.77955,20.499422,19.104609,18.017958,14.94295,16.600174,14.915563,23.31225,23.138313,30.391521
Russia,RUS,2017,8.665292,13.805,16.5196,19.048222,19.95867,18.92782,18.659304,15.847879,15.850629,13.264025,15.052714,13.408087,23.821634,18.330801,28.094067
Russia,RUS,2018,8.096277,11.879438,14.342805,16.053526,17.305948,17.66949,15.916672,15.303475,14.654057,12.809692,14.177042,12.859527,20.116228,17.561174,26.095499
Russia,RUS,2019,7.4280524,11.397639,13.282916,15.384156,15.704391,16.036285,14.225956,14.0937195,14.002312,11.642412,13.113339,14.1528425,18.850124,18.51277,24.798166
Saint Lucia,LCA,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,LCA,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,LCA,1973,0,0,0,0,0,0,26.301947,0,0,0,0,0,0,,
Saint Lucia,LCA,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,LCA,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,LCA,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,LCA,1979,0,0,0,0,0,0,22.727272,0,0,0,0,0,0,0,0
Saint Lucia,LCA,1980,0,0,16.949152,0,0,43.47826,0,0,0,0,0,0,0,0,0
Saint Lucia,LCA,1981,0,0,0,0,0,0,0,0,31.515915,0,0,0,0,0,0
Saint Lucia,LCA,1983,0,0,10.869565,0,17.857143,21.73913,51.28205,27.777779,57.142857,0,0,0,76.92308,0,0
Saint Lucia,LCA,1986,0,0,19.417477,0,0,0,26.31579,58.82353,0,0,0,0,0,0,0
Saint Lucia,LCA,1987,0,14.084507,27.272728,12.345679,15.625,0,25.641026,0,0,0,37.037037,100,0,0,0
Saint Lucia,LCA,1988,0,6.9444447,0,12.048193,30.76923,0,0,0,30.30303,62.5,0,50,71.42857,0,0
Saint Lucia,LCA,1989,6.656017,7.744134,8.996041,11.682243,0,18.23154,0,0,50.07511,29.231218,0,0,0,0,0
Saint Lucia,LCA,1990,0,7.8045735,8.714597,11.130899,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,LCA,1991,0,7.6840324,8.485363,10.534078,0,17.00391,21.22241,0,0,0,0,0,44.32624,0,0
Saint Lucia,LCA,1992,0,22.779043,0,0,52.882072,16.507097,20.412329,23.004372,0,0,30.45067,0,0,0,0
Saint Lucia,LCA,1993,0,0,8.327088,9.501187,25.090954,0,0,69.060776,0,0,0,31.92848,0,0,0
Saint Lucia,LCA,1994,14.2399435,15.129738,0,0,0,0,37.516415,0,0,0,0,0,0,0,0
Saint Lucia,LCA,1995,7.152564,7.640587,8.288438,26.471367,11.237218,44.464207,0,0,0,0,0,0,0,0,0
Saint Lucia,LCA,1996,7.002801,7.6126676,16.463615,0,10.650762,0,0,21.905806,0,25.28445,0,0,0,0,0
Saint Lucia,LCA,1997,0,15.191796,8.141334,0,20.165356,13.451709,0,0,47.92715,0,0,0,0,0,111.48272
Saint Lucia,LCA,1998,0,0,8.036001,8.543358,9.577626,12.70971,16.496206,20.267532,0,0,0,0,39.077766,55.432373,0
Saint Lucia,LCA,1999,6.340752,7.495128,23.839796,0,0,11.987533,0,0,0,25.28445,28.743893,0,0,0,0
Saint Lucia,LCA,2000,0,0,15.776604,16.969286,0,11.317338,15.213754,18.723085,23.529411,50.671394,28.208744,0,0,51.44033,92.936806
Saint Lucia,LCA,2001,0,14.330753,23.477852,0,0,0,0,18.115942,0,0,0,37.17472,0,0,0
Saint Lucia,LCA,2002,0,20.7857,15.578751,0,0,20.404,0,0,0,51.3347,0,0,134.16815,0,0
Saint Lucia,LCA,2003,0,20.037403,7.744734,8.186656,8.6632595,9.718173,0,0,21.172983,0,0,0,47.755493,53.504547,0
Saint Lucia,LCA,2004,0,0,15.291689,0,17.247326,18.648018,0,0,40.494026,0,0,0,0,0,0
Saint Lucia,LCA,2005,5.750762,0,0,7.9630513,8.5389805,9.023642,0,0,0,0,0,0,0,0,0
Saint Lucia,LCA,2006,0,0,0,0,0,0,10.758472,0,0,0,0,32,0,0,0
Saint Lucia,LCA,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,LCA,2009,0,20.193861,6.9075084,7.6681237,15.503876,15.909634,8.874689,11.534025,15.163002,0,23.196474,0,0,0,0
Saint Lucia,LCA,2010,0,6.9194574,0,0,0,7.7543426,0,0,0,0,21.800741,26.007803,0,0,0
Saint Lucia,LCA,2011,0,0,0,7.4990625,7.7089114,7.713669,8.255593,10.229133,13.655605,33.38898,0,0,0,0,0
Saint Lucia,LCA,2012,0,6.4507804,0,7.3486185,7.730365,23.135653,8.103071,0,0,0,0,25.458248,0,49.455986,0
Saint Lucia,LCA,2013,5.946364,6.1831446,7.0467196,14.389524,0,30.935808,0,9.336197,12.40387,16.072002,0,0,33.2668,0,0
Saint Lucia,LCA,2014,6.0990486,5.980146,28.218695,7.07664,7.735747,7.7633724,0,17.972681,0,31.347963,19.07305,0,0,0,0
Saint Lucia,LCA,2015,0,0,13.908206,0,0,15.576324,7.8839483,0,11.213277,0,18.521948,0,0,0,54.406963
Saint Lucia,LCA,2016,0,11.677468,6.7727733,7.00035,0,7.819831,0,0,10.695188,14.528548,36.21876,0,0,0,0
Saint Lucia,LCA,2017,6.7199783,0,6.506604,0,0,15.685044,7.8702974,16.707043,10.199919,13.860014,17.74623,22.90426,0,46.57662,0
Saint Lucia,LCA,2018,0,0,6.227038,0,0,7.850526,7.8808417,0,0,13.166557,0,0,0,0,0
Saint Lucia,LCA,2019,14.55816,0,0,7.1002555,7.1341944,15.650677,0,8.150623,28.118849,12.5,16.903313,0,0,42.844902,0
Saint Lucia,LCA,2020,0,6.301197,5.901098,0,7.0651407,7.7603602,0,0,18.152115,0,16.289297,0,0,0,0
Saint Vincent and the Grenadines,VCT,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,1971,0,0,0,0,0,0,31.25,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,1974,8.803592,0,0,0,30.312216,0,0,0,0,0,0,0,0,,
Saint Vincent and the Grenadines,VCT,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,1978,0,13.69863,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,1979,0,0,0,0,0,0,36.205647,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,1985,0,0,0,0,40.816326,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,1990,0,0,0,41.608875,0,0,34.083164,0,0,0,0,53.908356,0,0,0
Saint Vincent and the Grenadines,VCT,1995,8.338198,0,0,11.633318,15.158405,41.160732,27.495188,0,0,0,42.58944,0,0,0,0
Saint Vincent and the Grenadines,VCT,1996,8.434548,0,33.59839,11.602274,43.18411,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,1997,0,9.581297,0,11.775789,0,18.563208,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,1998,0,0,22.47191,12.094824,26.092628,0,23.76426,32.237267,36.062027,0,43.782837,0,67.2043,0,0
Saint Vincent and the Grenadines,VCT,1999,0,0,0,0,12.634239,33.37227,0,30.238888,37.70739,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,2000,0,19.436346,0,0,12.462612,0,21.42704,28.506271,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,2001,0,0,33.527046,0,0,29.9985,20.300447,0,0,34.794712,0,0,0,103.51967,0
Saint Vincent and the Grenadines,VCT,2002,0,9.668375,0,12.700026,12.607161,14.202528,19.208605,0,0,0,0,0,68.11989,105.26316,0
Saint Vincent and the Grenadines,VCT,2003,0,0,21.963541,0,12.901561,0,0,0,33.818058,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,2004,0,0,10.924186,0,0,0,17.179178,23.364487,0,0,37.313435,0,0,0,0
Saint Vincent and the Grenadines,VCT,2005,9.373828,29.219831,0,12.373175,0,0,32.530903,22.104332,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,2006,9.632055,0,0,12.316788,13.509862,12.698413,15.398829,0,0,0,0,0,0,114.025085,0
Saint Vincent and the Grenadines,VCT,2007,9.809692,20.610058,11.095085,37.04161,27.078257,25.726782,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,2008,0,0,0,0,0,39.714058,0,0,0,34.482758,0,0,0,0,0
