Country,Code,Year,suscide-rate
Chile,CHL,1976,6.5360637
Chile,CHL,1977,6.8827877
Chile,CHL,1978,6.070132
Chile,CHL,1979,6.704629
Chile,CHL,1980,5.3545456
Chile,CHL,1981,6.4401793
Chile,CHL,1982,6.346615
Chile,CHL,1983,6.2112985
Chile,CHL,1984,6.772762
Chile,CHL,1985,6.411797
Chile,CHL,1986,5.8609376
Chile,CHL,1987,6.044197
Chile,CHL,1988,5.9672456
Chile,CHL,1989,6.0443535
Chile,CHL,1990,6.1415534
Chile,CHL,1991,6.335704
Chile,CHL,1992,5.1334386
Chile,CHL,1993,5.7513413
Chile,CHL,1994,6.0519257
Chile,CHL,1995,6.849445
Chile,CHL,1996,6.58685
Chile,CHL,1997,6.390989
Chile,CHL,1998,7.1375914
Chile,CHL,1999,7.0704007
Chile,CHL,2000,9.796561
Chile,CHL,2001,10.567372
Chile,CHL,2002,10.246157
Chile,CHL,2003,10.386053
Chile,CHL,2004,10.696841
Chile,CHL,2005,10.191915
Chile,CHL,2006,10.633658
Chile,CHL,2007,10.835838
Chile,CHL,2008,12.029742
Chile,CHL,2009,12.164963
Chile,CHL,2010,11.120078
Chile,CHL,2011,11.084684
Chile,CHL,2012,9.916221
Chile,CHL,2013,9.236816
Chile,CHL,2014,9.356715
Chile,CHL,2015,9.420406
Chile,CHL,2016,9.389243
Chile,CHL,2017,9.297006
Chile,CHL,2018,8.913874
Chile,CHL,2019,9.117418
Chile,CHL,2020,7.5633097
Chile,CHL,2021,7.4671283
Colombia,COL,1953,1.162005
Colombia,COL,1954,2.003595
Colombia,COL,1955,1.5724589
Colombia,COL,1956,1.2595417
Colombia,COL,1957,0.87086785
Colombia,COL,1958,2.9821165
Colombia,COL,1959,3.5012825
Colombia,COL,1960,3.6124935
Colombia,COL,1961,4.816911
Colombia,COL,1962,5.654066
Colombia,COL,1963,5.696711
Colombia,COL,1964,5.9649396
Colombia,COL,1965,7.71738
Colombia,COL,1966,7.365989
Colombia,COL,1967,8.415536
Colombia,COL,1968,5.3646746
Colombia,COL,1969,3.9014919
Colombia,COL,1972,4.6328063
Colombia,COL,1974,4.6444287
Colombia,COL,1975,4.2363367
Colombia,COL,1976,4.180828
Colombia,COL,1977,3.5257833
Colombia,COL,1984,4.2137933
Colombia,COL,1985,4.0142555
Colombia,COL,1986,3.6093273
Colombia,COL,1987,3.3126223
Colombia,COL,1988,3.2119107
Colombia,COL,1989,2.8719208
Colombia,COL,1990,2.9101338
Colombia,COL,1991,3.2275505
Colombia,COL,1992,3.4870713
Colombia,COL,1993,3.4666057
Colombia,COL,1994,3.7305968
Colombia,COL,1995,3.4581857
Colombia,COL,1996,3.573257
Colombia,COL,1997,3.550304
Colombia,COL,1998,5.6691356
Colombia,COL,1999,5.8505244
Colombia,COL,2000,6.2269964
Colombia,COL,2001,6.273778
Colombia,COL,2002,5.969039
Colombia,COL,2003,5.6989894
Colombia,COL,2004,5.5440803
Colombia,COL,2005,5.0846434
Colombia,COL,2006,5.1722507
Colombia,COL,2007,5.092456
Colombia,COL,2008,5.0926776
Colombia,COL,2009,5.0677786
Colombia,COL,2010,4.6406293
Colombia,COL,2011,4.4420424
Colombia,COL,2012,4.547602
Colombia,COL,2013,4.376119
Colombia,COL,2014,4.431911
Colombia,COL,2015,4.7837954
Colombia,COL,2016,4.985958
Colombia,COL,2017,5.3531585
Colombia,COL,2018,5.563966
Colombia,COL,2019,5.5909615
Colombia,COL,2020,5.167012
Colombia,COL,2021,5.680972
Costa Rica,CRI,1961,4.195626
Costa Rica,CRI,1962,2.9711096
Costa Rica,CRI,1963,4.8911724
Costa Rica,CRI,1964,4.0308485
Costa Rica,CRI,1965,3.3071249
Costa Rica,CRI,1966,4.6955266
Costa Rica,CRI,1967,4.344782
Costa Rica,CRI,1968,3.9738936
Costa Rica,CRI,1969,4.4483523
Costa Rica,CRI,1970,3.369493
Costa Rica,CRI,1971,4.5134106
Costa Rica,CRI,1972,4.327008
Costa Rica,CRI,1973,3.8223202
Costa Rica,CRI,1974,5.2542486
Costa Rica,CRI,1975,5.5110035
Costa Rica,CRI,1976,7.7610817
Costa Rica,CRI,1977,5.3925586
Costa Rica,CRI,1978,5.0735884
Costa Rica,CRI,1979,4.396859
Costa Rica,CRI,1980,6.46803
Costa Rica,CRI,1981,4.8651
Costa Rica,CRI,1982,5.131509
Costa Rica,CRI,1983,6.4537535
Costa Rica,CRI,1984,5.4931374
Costa Rica,CRI,1985,5.760436
Costa Rica,CRI,1986,6.317045
Costa Rica,CRI,1987,5.128715
Costa Rica,CRI,1988,6.0432687
Costa Rica,CRI,1989,6.450137
Costa Rica,CRI,1990,6.1187735
Costa Rica,CRI,1991,4.7636967
Costa Rica,CRI,1992,5.4256687
Costa Rica,CRI,1993,5.985612
Costa Rica,CRI,1994,5.5985775
Costa Rica,CRI,1995,6.536738
Costa Rica,CRI,1996,6.2237673
Costa Rica,CRI,1997,5.5621753
Costa Rica,CRI,1998,6.3878236
Costa Rica,CRI,1999,6.483887
Costa Rica,CRI,2000,6.438037
Costa Rica,CRI,2001,5.2532487
Costa Rica,CRI,2002,6.9171915
Costa Rica,CRI,2003,7.82946
Costa Rica,CRI,2004,7.9293833
Costa Rica,CRI,2005,6.458399
Costa Rica,CRI,2006,8.017373
Costa Rica,CRI,2007,6.0555706
Costa Rica,CRI,2008,5.788096
Costa Rica,CRI,2009,6.01211
Costa Rica,CRI,2010,6.6486096
Costa Rica,CRI,2011,6.6156287
Costa Rica,CRI,2012,6.2206626
Costa Rica,CRI,2013,6.260761
Costa Rica,CRI,2014,5.3155665
Costa Rica,CRI,2015,6.147374
Costa Rica,CRI,2016,6.5401855
Costa Rica,CRI,2017,5.3723817
Costa Rica,CRI,2018,7.405567
Costa Rica,CRI,2019,7.1981583
Costa Rica,CRI,2020,6.5531106
Croatia,HRV,1985,19.265701
Croatia,HRV,1986,18.885923
Croatia,HRV,1987,20.367382
Croatia,HRV,1988,20.068624
Croatia,HRV,1989,18.270483
Croatia,HRV,1990,19.805138
Croatia,HRV,1991,19.28968
Croatia,HRV,1992,20.562786
Croatia,HRV,1993,19.367065
Croatia,HRV,1994,19.069601
Croatia,HRV,1995,16.515835
Croatia,HRV,1996,19.185516
Croatia,HRV,1997,17.523478
Croatia,HRV,1998,19.317179
Croatia,HRV,1999,18.577951
Croatia,HRV,2000,18.022919
Croatia,HRV,2001,15.63155
Croatia,HRV,2002,15.18555
Croatia,HRV,2003,14.947546
Croatia,HRV,2004,14.626601
Croatia,HRV,2005,14.759154
Croatia,HRV,2006,13.599477
Croatia,HRV,2007,12.898454
Croatia,HRV,2008,13.024292
Croatia,HRV,2009,12.9717455
Croatia,HRV,2010,12.674056
Croatia,HRV,2011,11.435982
Croatia,HRV,2012,13.066538
Croatia,HRV,2013,12.19349
Croatia,HRV,2014,12.278525
Croatia,HRV,2015,12.194082
Croatia,HRV,2016,11.445008
Croatia,HRV,2017,10.612386
Croatia,HRV,2018,11.237881
Croatia,HRV,2019,9.94997
Croatia,HRV,2020,9.587826
Croatia,HRV,2021,10.024444
Cuba,CUB,1964,13.647697
Cuba,CUB,1968,15.424536
Cuba,CUB,1969,13.521461
Cuba,CUB,1970,14.168155
Cuba,CUB,1971,16.16134
Cuba,CUB,1972,17.427132
Cuba,CUB,1973,19.40856
Cuba,CUB,1974,21.219728
Cuba,CUB,1975,20.548489
Cuba,CUB,1976,21.272463
Cuba,CUB,1977,21.274517
Cuba,CUB,1992,20.661957
Cuba,CUB,1993,21.143726
Cuba,CUB,1994,19.936432
Cuba,CUB,1995,19.143572
Cuba,CUB,1996,17.160284
Cuba,CUB,1997,17.144533
Cuba,CUB,1998,17.157246
Cuba,CUB,1999,16.934052
Cuba,CUB,2000,15.055733
Cuba,CUB,2001,13.305913
Cuba,CUB,2002,12.591589
Cuba,CUB,2003,11.635787
Cuba,CUB,2004,11.657663
Cuba,CUB,2005,10.638049
Cuba,CUB,2006,10.230763
Cuba,CUB,2007,9.471666
Cuba,CUB,2008,9.898652
Cuba,CUB,2009,10.627331
Cuba,CUB,2010,11.021659
Cuba,CUB,2011,10.741467
Cuba,CUB,2012,10.355738
Cuba,CUB,2013,10.170543
Cuba,CUB,2014,9.820573
Cuba,CUB,2015,9.888414
Cuba,CUB,2016,9.243571
Cuba,CUB,2017,10.036447
Cuba,CUB,2018,9.500136
Cuba,CUB,2019,9.016068
Cuba,CUB,2020,9.409665
Cuba,CUB,2021,10.642929
Cyprus,CYP,1999,0.10377488
Cyprus,CYP,2000,0.7349652
Cyprus,CYP,2004,0.86485493
Cyprus,CYP,2005,2.0605943
Cyprus,CYP,2006,2.290903
Cyprus,CYP,2007,2.1836922
Cyprus,CYP,2008,4.73147
Cyprus,CYP,2009,3.4808128
Cyprus,CYP,2010,4.0457697
Cyprus,CYP,2011,2.9521072
Cyprus,CYP,2012,3.8830059
Cyprus,CYP,2013,4.5857296
Cyprus,CYP,2014,4.6012125
Cyprus,CYP,2015,4.089898
Cyprus,CYP,2016,3.2838175
Cyprus,CYP,2017,3.598379
Cyprus,CYP,2018,4.137342
Cyprus,CYP,2019,3.745492
Cyprus,CYP,2020,3.1359553
Cyprus,CYP,2021,2.2690759
Czechia,CZE,1986,18.343805
Czechia,CZE,1987,16.363466
Czechia,CZE,1988,16.590227
Czechia,CZE,1989,16.074121
Czechia,CZE,1990,16.659801
Czechia,CZE,1991,16.098646
Czechia,CZE,1992,16.634018
Czechia,CZE,1993,16.057346
Czechia,CZE,1994,15.42972
Czechia,CZE,1995,14.457916
Czechia,CZE,1996,12.87189
Czechia,CZE,1997,13.616697
Czechia,CZE,1998,13.163215
Czechia,CZE,1999,12.954324
Czechia,CZE,2000,13.303531
Czechia,CZE,2001,12.967447
Czechia,CZE,2002,12.259133
Czechia,CZE,2003,13.730231
Czechia,CZE,2004,12.579678
Czechia,CZE,2005,12.367986
Czechia,CZE,2006,10.917794
Czechia,CZE,2007,10.713994
Czechia,CZE,2008,10.6049795
Czechia,CZE,2009,11.054777
Czechia,CZE,2010,11.406851
Czechia,CZE,2011,12.241074
Czechia,CZE,2012,12.362189
Czechia,CZE,2013,12.191125
Czechia,CZE,2014,11.230389
Czechia,CZE,2015,10.249176
Czechia,CZE,2016,10.042276
Czechia,CZE,2017,10.676532
Czechia,CZE,2018,10.251711
Czechia,CZE,2019,8.790211
Czechia,CZE,2020,8.885806
Czechia,CZE,2021,9.075679
Denmark,DNK,1951,22.570013
Denmark,DNK,1952,21.804165
Denmark,DNK,1953,22.97208
Denmark,DNK,1954,22.081501
Denmark,DNK,1955,22.078384
Denmark,DNK,1956,21.210379
Denmark,DNK,1957,20.656017
Denmark,DNK,1958,19.636019
Denmark,DNK,1959,19.808
Denmark,DNK,1960,18.92327
Denmark,DNK,1961,15.555254
Denmark,DNK,1962,17.733538
Denmark,DNK,1963,17.739431
Denmark,DNK,1964,19.299206
Denmark,DNK,1965,17.74087
Denmark,DNK,1966,16.25596
Denmark,DNK,1967,16.132837
Denmark,DNK,1968,18.823444
Denmark,DNK,1969,19.191582
Denmark,DNK,1970,19.6677
Denmark,DNK,1971,22.50454
Denmark,DNK,1972,21.70824
Denmark,DNK,1973,21.587408
Denmark,DNK,1974,23.286615
Denmark,DNK,1975,21.779917
Denmark,DNK,1976,21.44132
Denmark,DNK,1977,21.754484
Denmark,DNK,1978,20.771704
Denmark,DNK,1979,23.394812
Denmark,DNK,1980,28.324732
Denmark,DNK,1981,26.380228
Denmark,DNK,1982,25.892029
Denmark,DNK,1983,24.598755
Denmark,DNK,1984,24.797974
Denmark,DNK,1985,23.789377
Denmark,DNK,1986,23.637754
Denmark,DNK,1987,23.632032
Denmark,DNK,1988,21.783049
Denmark,DNK,1989,22.059113
Denmark,DNK,1990,19.637049
Denmark,DNK,1991,18.292913
Denmark,DNK,1992,17.71487
Denmark,DNK,1993,17.769217
Denmark,DNK,1994,15.149955
Denmark,DNK,1995,14.161428
Denmark,DNK,1996,13.63372
Denmark,DNK,1997,12.453143
Denmark,DNK,1998,11.693582
Denmark,DNK,1999,11.882268
Denmark,DNK,2000,10.960497
Denmark,DNK,2001,10.745446
Denmark,DNK,2002,10.184294
Denmark,DNK,2003,9.329547
Denmark,DNK,2004,10.061657
Denmark,DNK,2005,8.973104
Denmark,DNK,2006,9.310122
Denmark,DNK,2007,8.401507
Denmark,DNK,2008,8.742229
Denmark,DNK,2009,8.692344
Denmark,DNK,2010,7.857078
Denmark,DNK,2011,8.372951
Denmark,DNK,2012,9.215573
Denmark,DNK,2013,8.374652
Denmark,DNK,2014,8.690967
Denmark,DNK,2015,7.592195
Denmark,DNK,2016,7.8519773
Denmark,DNK,2017,7.645037
Denmark,DNK,2018,7.574025
Denmark,DNK,2019,7.6427174
Denmark,DNK,2020,7.758476
Denmark,DNK,2021,6.6703506
Dominican Republic,DOM,1965,1.0508289
Dominican Republic,DOM,1966,2.4547744
Dominican Republic,DOM,1967,3.737691
Dominican Republic,DOM,1968,4.130645
Dominican Republic,DOM,1969,3.5430675
Dominican Republic,DOM,1970,3.7634077
Dominican Republic,DOM,1971,3.4817643
Dominican Republic,DOM,1972,3.9299266
Dominican Republic,DOM,1973,4.188349
Dominican Republic,DOM,1974,3.6841366
Dominican Republic,DOM,1975,4.1667314
Dominican Republic,DOM,1976,3.853505
Dominican Republic,DOM,1977,3.377818
Dominican Republic,DOM,1978,2.802563
Dominican Republic,DOM,1979,2.6676083
Dominican Republic,DOM,1980,2.8672497
Dominican Republic,DOM,1981,3.3400693
Dominican Republic,DOM,1982,3.591514
Dominican Republic,DOM,1983,4.434186
Dominican Republic,DOM,1984,3.4780333
Dominican Republic,DOM,1985,3.0112436
Dominican Republic,DOM,1986,2.539695
Dominican Republic,DOM,1987,2.4151337
Dominican Republic,DOM,1988,2.3422127
Dominican Republic,DOM,1989,2.39601
Dominican Republic,DOM,1990,2.156317
Dominican Republic,DOM,1991,2.0435803
Dominican Republic,DOM,1992,2.2939222
Dominican Republic,DOM,1994,1.6558189
Dominican Republic,DOM,1995,2.2655327
Dominican Republic,DOM,1996,1.9274261
Dominican Republic,DOM,1997,2.4047403
Dominican Republic,DOM,1998,2.2549205
Dominican Republic,DOM,1999,2.6423721
Dominican Republic,DOM,2000,2.140774
Dominican Republic,DOM,2001,2.1447105
Dominican Republic,DOM,2002,1.9225259
Dominican Republic,DOM,2003,2.200593
Dominican Republic,DOM,2004,1.926911
Dominican Republic,DOM,2005,2.7136042
Dominican Republic,DOM,2006,1.9524732
Dominican Republic,DOM,2007,2.0841918
Dominican Republic,DOM,2008,2.2339845
Dominican Republic,DOM,2009,2.382864
Dominican Republic,DOM,2010,2.436744
Dominican Republic,DOM,2011,2.4957263
Dominican Republic,DOM,2012,2.8185246
Dominican Republic,DOM,2013,4.746146
Dominican Republic,DOM,2014,5.9889393
Dominican Republic,DOM,2015,5.9849806
Dominican Republic,DOM,2016,5.992766
Dominican Republic,DOM,2017,6.491622
Dominican Republic,DOM,2018,6.972756
Ecuador,ECU,1966,1.9428601
Ecuador,ECU,1967,2.5144625
Ecuador,ECU,1968,2.2444336
Ecuador,ECU,1969,2.9788914
Ecuador,ECU,1970,2.8915153
Ecuador,ECU,1971,2.7405467
Ecuador,ECU,1972,3.6457412
Ecuador,ECU,1973,3.901583
Ecuador,ECU,1974,3.1880713
Ecuador,ECU,1975,3.2557256
Ecuador,ECU,1977,3.7105343
Ecuador,ECU,1978,3.0035381
Ecuador,ECU,1979,3.5143895
Ecuador,ECU,1980,3.1372592
Ecuador,ECU,1981,4.2773657
Ecuador,ECU,1982,5.2638197
Ecuador,ECU,1983,4.9561396
Ecuador,ECU,1984,5.2317667
Ecuador,ECU,1985,5.344512
Ecuador,ECU,1986,4.9489365
Ecuador,ECU,1987,4.5908537
Ecuador,ECU,1988,5.4950624
Ecuador,ECU,1989,4.884105
Ecuador,ECU,1990,4.7546988
Ecuador,ECU,1991,5.203836
Ecuador,ECU,1992,5.1496596
Ecuador,ECU,1993,5.7056603
Ecuador,ECU,1994,4.9634295
Ecuador,ECU,1995,5.1853695
Ecuador,ECU,1996,5.467178
Ecuador,ECU,1997,5.1152763
Ecuador,ECU,1998,4.666148
Ecuador,ECU,1999,5.2224374
Ecuador,ECU,2000,4.4472303
Ecuador,ECU,2001,4.7775607
Ecuador,ECU,2002,4.6345367
Ecuador,ECU,2003,5.3366814
Ecuador,ECU,2004,6.1108212
Ecuador,ECU,2005,7.154683
Ecuador,ECU,2006,6.7047114
Ecuador,ECU,2007,7.279716
Ecuador,ECU,2008,6.648189
Ecuador,ECU,2009,6.8496428
Ecuador,ECU,2010,6.1893206
Ecuador,ECU,2011,6.1300135
Ecuador,ECU,2012,6.3557196
Ecuador,ECU,2013,4.3477893
Ecuador,ECU,2014,4.689132
Ecuador,ECU,2015,6.690169
Ecuador,ECU,2016,7.4797873
Ecuador,ECU,2017,7.136959
Ecuador,ECU,2018,7.217182
Ecuador,ECU,2019,6.9120984
Ecuador,ECU,2020,6.1442957
Ecuador,ECU,2021,4.9327807
Egypt,EGY,1965,0.11916635
Egypt,EGY,1973,0.11019999
Egypt,EGY,1974,0.05819461
Egypt,EGY,1975,0.13370574
Egypt,EGY,1976,0.11448668
Egypt,EGY,1977,0.33921131
Egypt,EGY,1978,0.21350329
Egypt,EGY,1979,0.18945213
Egypt,EGY,1980,0.04291302
Egypt,EGY,1987,0.05965632
Egypt,EGY,2000,0.07621007
Egypt,EGY,2001,0.07653955
Egypt,EGY,2002,0.04883366
Egypt,EGY,2003,0.05365979
Egypt,EGY,2004,0.07846919
Egypt,EGY,2005,0.0721341
Egypt,EGY,2006,0.06049599
Egypt,EGY,2007,0.04110978
Egypt,EGY,2008,0.05422395
Egypt,EGY,2009,0.07019919
Egypt,EGY,2010,0.05830053
Egypt,EGY,2011,0.21793303
Egypt,EGY,2012,0.25288317
Egypt,EGY,2013,0.17662092
Egypt,EGY,2014,0.10260878
Egypt,EGY,2015,0.0565963
Egypt,EGY,2016,0.06627805
Egypt,EGY,2017,0.0726443
Egypt,EGY,2018,0.09491662
Egypt,EGY,2019,0.07450634
El Salvador,SLV,1990,12.354056
El Salvador,SLV,1991,10.418528
El Salvador,SLV,1992,8.930433
El Salvador,SLV,1993,8.421936
El Salvador,SLV,1995,11.572967
El Salvador,SLV,1996,10.30401
El Salvador,SLV,1997,10.972656
El Salvador,SLV,1998,9.677581
El Salvador,SLV,1999,9.601142
El Salvador,SLV,2000,8.555905
El Salvador,SLV,2001,9.476861
El Salvador,SLV,2002,8.025259
El Salvador,SLV,2003,9.610619
El Salvador,SLV,2004,8.432614
El Salvador,SLV,2005,8.152519
El Salvador,SLV,2006,7.220876
El Salvador,SLV,2007,8.894266
El Salvador,SLV,2008,8.555611
El Salvador,SLV,2009,8.764353
El Salvador,SLV,2010,6.819383
El Salvador,SLV,2011,7.9846334
El Salvador,SLV,2012,8.474838
El Salvador,SLV,2013,8.103788
El Salvador,SLV,2014,6.4382358
El Salvador,SLV,2015,5.500729
El Salvador,SLV,2016,4.3262815
El Salvador,SLV,2017,4.319961
El Salvador,SLV,2018,3.7113616
Estonia,EST,1981,33.84017
Estonia,EST,1982,29.50624
Estonia,EST,1985,28.572626
Estonia,EST,1986,25.254059
Estonia,EST,1987,23.234238
Estonia,EST,1988,22.50919
Estonia,EST,1989,24.108704
Estonia,EST,1990,25.018824
Estonia,EST,1991,24.465069
Estonia,EST,1992,29.40456
Estonia,EST,1993,34.913464
Estonia,EST,1994,37.67787
Estonia,EST,1995,36.65743
Estonia,EST,1996,34.267464
Estonia,EST,1997,32.935432
Estonia,EST,1998,30.156384
Estonia,EST,1999,29.509712
Estonia,EST,2000,23.180212
Estonia,EST,2001,25.02886
Estonia,EST,2002,23.345028
Estonia,EST,2003,21.181845
Estonia,EST,2004,20.362913
Estonia,EST,2005,16.82124
Estonia,EST,2006,14.6801195
Estonia,EST,2007,15.246974
Estonia,EST,2008,15.19266
Estonia,EST,2009,16.192852
Estonia,EST,2010,13.631117
Estonia,EST,2011,13.05668
Estonia,EST,2012,13.917151
Estonia,EST,2013,12.617855
Estonia,EST,2014,15.187903
Estonia,EST,2015,12.435753
Estonia,EST,2016,10.859685
Estonia,EST,2017,13.639706
Estonia,EST,2018,11.442381
Estonia,EST,2019,11.961915
Estonia,EST,2020,13.0886755
Estonia,EST,2021,12.003157
Estonia,EST,2022,12.159673
Fiji,FJI,1978,2.5511692
Fiji,FJI,2001,4.9011965
Fiji,FJI,2002,6.0683894
Fiji,FJI,2003,1.2902986
Fiji,FJI,2004,3.7879634
Fiji,FJI,2005,2.9100502
Fiji,FJI,2006,2.7872992
Fiji,FJI,2007,1.6172587
Fiji,FJI,2008,4.546711
Fiji,FJI,2009,3.2521927
Fiji,FJI,2011,5.286751
Fiji,FJI,2012,4.177311
Finland,FIN,1952,18.393534
Finland,FIN,1953,18.184605
Finland,FIN,1954,19.808144
Finland,FIN,1955,20.871176
Finland,FIN,1956,23.29878
Finland,FIN,1957,22.886356
Finland,FIN,1958,22.137966
Finland,FIN,1959,20.876423
Finland,FIN,1960,21.184961
Finland,FIN,1961,21.327906
Finland,FIN,1962,22.741098
Finland,FIN,1963,19.644033
Finland,FIN,1964,20.313717
Finland,FIN,1965,20.221338
Finland,FIN,1966,19.54756
Finland,FIN,1967,20.141985
Finland,FIN,1968,22.061907
Finland,FIN,1969,23.436466
Finland,FIN,1970,20.955124
Finland,FIN,1971,21.10748
Finland,FIN,1972,22.989279
Finland,FIN,1973,22.402845
Finland,FIN,1974,23.921267
Finland,FIN,1975,23.645775
Finland,FIN,1976,24.256363
Finland,FIN,1977,24.151924
Finland,FIN,1978,23.771908
Finland,FIN,1979,23.013916
Finland,FIN,1980,23.500502
Finland,FIN,1981,21.883654
Finland,FIN,1982,22.044077
Finland,FIN,1983,22.453747
Finland,FIN,1984,23.018877
Finland,FIN,1985,22.46862
Finland,FIN,1986,24.288664
Finland,FIN,1987,24.815521
Finland,FIN,1988,25.546919
Finland,FIN,1989,25.667059
Finland,FIN,1990,27.480047
Finland,FIN,1991,26.764809
Finland,FIN,1992,26.03521
Finland,FIN,1993,24.661392
Finland,FIN,1994,24.856804
Finland,FIN,1995,24.458612
Finland,FIN,1996,21.883717
Finland,FIN,1997,23.20387
Finland,FIN,1998,21.082048
Finland,FIN,1999,21.039476
Finland,FIN,2000,20.230217
Finland,FIN,2001,20.559454
Finland,FIN,2002,18.501202
Finland,FIN,2003,18.171167
Finland,FIN,2004,18.126
Finland,FIN,2005,16.234367
Finland,FIN,2006,17.631956
Finland,FIN,2007,16.343563
Finland,FIN,2008,17.139229
Finland,FIN,2009,17.061079
Finland,FIN,2010,15.893436
Finland,FIN,2011,14.845436
Finland,FIN,2012,14.158585
Finland,FIN,2013,14.299371
Finland,FIN,2014,12.831056
Finland,FIN,2015,11.655365
Finland,FIN,2016,12.572473
Finland,FIN,2017,13.427626
Finland,FIN,2018,12.903899
Finland,FIN,2019,12.272009
Finland,FIN,2020,11.706702
Finland,FIN,2021,11.69331
France,FRA,1950,13.145496
France,FRA,1951,13.069855
France,FRA,1952,13.278102
France,FRA,1953,13.167347
France,FRA,1954,13.919261
France,FRA,1955,13.748601
France,FRA,1956,14.973296
France,FRA,1957,14.15028
France,FRA,1958,14.264236
France,FRA,1959,14.590409
France,FRA,1960,13.802262
France,FRA,1961,13.889128
France,FRA,1962,13.256934
France,FRA,1963,13.738521
France,FRA,1964,13.289394
France,FRA,1965,13.533106
France,FRA,1966,14.058306
France,FRA,1967,14.007679
France,FRA,1968,13.768038
France,FRA,1969,13.918167
France,FRA,1970,13.733344
France,FRA,1971,13.659236
France,FRA,1972,14.313106
France,FRA,1973,13.699027
France,FRA,1974,13.84374
France,FRA,1975,13.911321
France,FRA,1976,13.945069
France,FRA,1977,14.552895
France,FRA,1978,15.102528
France,FRA,1979,16.344456
France,FRA,1980,16.859846
France,FRA,1981,16.981937
France,FRA,1982,17.992002
France,FRA,1983,18.64797
France,FRA,1984,18.86752
France,FRA,1985,19.292484
France,FRA,1986,19.472301
France,FRA,1987,18.484478
France,FRA,1988,17.512142
France,FRA,1989,17.506275
France,FRA,1990,16.834478
France,FRA,1991,16.878925
France,FRA,1992,16.98829
France,FRA,1993,17.852116
France,FRA,1994,17.36844
France,FRA,1995,16.79073
France,FRA,1996,15.994839
France,FRA,1997,15.632122
France,FRA,1998,14.812091
France,FRA,1999,14.382175
France,FRA,2000,14.992606
France,FRA,2001,14.450218
France,FRA,2002,14.5940485
France,FRA,2003,14.751859
France,FRA,2004,14.498235
France,FRA,2005,14.09153
France,FRA,2006,13.594213
France,FRA,2007,13.03012
France,FRA,2008,13.221743
France,FRA,2009,13.330879
France,FRA,2010,13.063479
France,FRA,2011,12.947067
France,FRA,2012,11.945153
France,FRA,2013,11.692726
France,FRA,2014,10.704429
France,FRA,2015,10.64456
France,FRA,2016,9.975401
France,FRA,2017,9.613631
France,FRA,2018,10.207548
France,FRA,2019,10.099815
France,FRA,2020,10.223684
French Guiana,GUF,1968,5.0090423
French Guiana,GUF,1969,8.12417
French Guiana,GUF,1970,14.0434
French Guiana,GUF,1971,4.563848
French Guiana,GUF,1972,5.1230693
French Guiana,GUF,1973,4.1565533
French Guiana,GUF,1974,12.69143
French Guiana,GUF,1975,8.784326
French Guiana,GUF,1976,6.079748
French Guiana,GUF,1977,10.64281
French Guiana,GUF,1978,7.9506764
French Guiana,GUF,1979,21.223135
French Guiana,GUF,2001,5.1763706
French Guiana,GUF,2002,6.7075267
French Guiana,GUF,2003,12.766763
French Guiana,GUF,2004,15.214441
French Guiana,GUF,2005,13.4084215
French Guiana,GUF,2006,7.216624
French Guiana,GUF,2007,11.088234
French Guiana,GUF,2008,10.263033
French Guiana,GUF,2009,8.2712
French Guiana,GUF,2010,7.201061
French Guiana,GUF,2011,9.605543
French Guiana,GUF,2012,8.564015
French Guiana,GUF,2013,8.103516
French Guiana,GUF,2014,6.4746513
French Guiana,GUF,2015,7.782844
French Guiana,GUF,2016,8.834202
Georgia,GEO,1981,5.998329
Georgia,GEO,1982,4.9331317
Georgia,GEO,1985,4.419733
Georgia,GEO,1986,4.3549876
Georgia,GEO,1987,4.046421
Georgia,GEO,1988,4.041069
Georgia,GEO,1989,4.360628
Georgia,GEO,1990,3.3766694
Georgia,GEO,1991,2.9956033
Georgia,GEO,1992,3.525265
Georgia,GEO,1994,2.2826073
Georgia,GEO,1995,2.7159626
Georgia,GEO,1996,3.2230656
Georgia,GEO,1997,3.5845819
Georgia,GEO,1998,3.0031703
Georgia,GEO,1999,3.8315825
Georgia,GEO,2000,2.4968033
Georgia,GEO,2001,1.9199939
Georgia,GEO,2004,3.6856742
Georgia,GEO,2005,1.8221188
Georgia,GEO,2006,1.427495
Georgia,GEO,2007,1.9851372
Georgia,GEO,2009,3.6026084
Georgia,GEO,2010,2.0913663
Georgia,GEO,2011,1.8264556
Georgia,GEO,2012,1.9601607
Georgia,GEO,2013,2.8763545
Georgia,GEO,2014,4.1373677
Georgia,GEO,2015,4.2272973
Georgia,GEO,2016,3.802502
Georgia,GEO,2017,3.263909
Georgia,GEO,2018,5.5854015
Georgia,GEO,2019,6.125772
Georgia,GEO,2020,4.7600107
Georgia,GEO,2021,4.3100324
Georgia,GEO,2022,4.683637
Germany,DEU,1990,13.663855
Germany,DEU,1991,13.687148
Germany,DEU,1992,13.011869
Germany,DEU,1993,12.244762
Germany,DEU,1994,12.347594
Germany,DEU,1995,12.396232
Germany,DEU,1996,11.750192
Germany,DEU,1997,11.739831
Germany,DEU,1998,11.171638
Germany,DEU,1999,10.626031
Germany,DEU,2000,10.416157
Germany,DEU,2001,10.440232
Germany,DEU,2002,10.304268
Germany,DEU,2003,10.222207
Germany,DEU,2004,9.719625
